store_nbr,month_dt,zero_sales_flg,sum_unit_sales,first_act_month,mob,to_predict_flg,mobs_to_predict_list,target
27,2014-07-01,0,365604.397,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",968918.2223
27,2014-08-01,0,255326.551,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",1094353.0913
27,2014-09-01,0,348694.547,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",1164593.879
27,2014-10-01,0,364897.1243,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",1079358.7907
27,2014-11-01,0,380761.42,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",962316.3287000001
27,2014-12-01,0,418935.3347,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",826723.421
27,2015-01-01,0,279662.036,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",797682.756
27,2015-02-01,0,263718.958,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",852366.9580000001
27,2015-03-01,0,283342.427,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",978947.0149999999
27,2015-04-01,0,250621.371,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",1156110.433
27,2015-05-01,0,318403.16,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",1269929.82
27,2015-06-01,0,409922.484,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",1265058.958
27,2015-07-01,0,427784.789,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",1245538.5559999999
27,2015-08-01,0,432222.547,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",1228612.364
27,2015-09-01,0,405051.622,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",1260130.2319999998
27,2015-10-01,0,408264.387,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",1280173.435
27,2015-11-01,0,415296.355,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",1243256.3730000001
27,2015-12-01,0,436569.49,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",1206793.762
27,2016-01-01,0,428307.59,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",1244996.209
27,2016-02-01,0,378379.293,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",1329485.472
27,2016-03-01,0,400106.879,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",1344959.395
27,2016-04-01,0,466510.037,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",1321047.26
27,2016-05-01,0,462868.556,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",1300950.71
27,2016-06-01,0,415580.802,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",1284236.906
27,2016-07-01,0,442597.902,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",1271407.621
27,2016-08-01,0,442772.006,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",1298069.761
27,2016-09-01,0,398866.998,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",1396015.107
27,2016-10-01,0,429768.617,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",1459478.27
27,2016-11-01,0,469434.146,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",1419019.641
27,2016-12-01,0,496812.344,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",1396162.476
27,2017-01-01,0,493231.78,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",1356676.369
27,2017-02-01,0,428975.517,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",1419001.743
27,2017-03-01,0,473955.179,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",1401929.651
27,2017-04-01,0,453745.673,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",1437300.743
27,2017-05-01,0,491300.891,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",1165818.579
27,2017-06-01,0,456883.087,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
27,2017-07-01,0,489116.765,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
27,2017-08-01,0,219818.727,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
28,2013-01-01,0,125940.235,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",451480.93700000003
28,2013-02-01,0,130562.539,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",514005.6440000001
28,2013-03-01,0,159256.423,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",559893.5190000001
28,2013-04-01,0,161661.975,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",596247.801
28,2013-05-01,0,193087.246,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",634133.912
28,2013-06-01,0,205144.298,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",641272.85
28,2013-07-01,0,198016.257,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",647557.233
28,2013-08-01,0,230973.357,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",610515.711
28,2013-09-01,0,212283.236,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",650743.411
28,2013-10-01,0,204300.64,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",733186.2477
28,2013-11-01,0,193931.835,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",739526.5068
28,2013-12-01,0,252510.936,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",821454.414
28,2014-01-01,0,286743.4767,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",739566.4667
28,2014-02-01,0,200272.0941,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",776251.7256
28,2014-03-01,0,334438.8432,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",674794.0444
28,2014-04-01,0,204855.5294,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",808543.327
28,2014-05-01,0,236957.353,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",826153.1889999999
28,2014-06-01,0,232981.162,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",924625.0160000001
28,2014-07-01,0,338604.812,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",925868.3740000001
28,2014-08-01,0,254567.215,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",1027409.8489999999
28,2014-09-01,0,331452.989,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",1111634.747
28,2014-10-01,0,339848.17,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",1032286.7470000001
28,2014-11-01,0,356108.69,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",926382.7760000001
28,2014-12-01,0,415677.887,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",788537.1370000001
28,2015-01-01,0,260500.17,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",784318.2930000001
28,2015-02-01,0,250204.719,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",863017.7930000001
28,2015-03-01,0,277832.248,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",958447.6499999999
28,2015-04-01,0,256281.326,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",1088539.452
28,2015-05-01,0,328904.219,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",1167820.249
28,2015-06-01,0,373262.105,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",1189786.894
28,2015-07-01,0,386373.128,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",1189761.08
28,2015-08-01,0,408185.016,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",1146827.704
28,2015-09-01,0,395228.75,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",1185548.823
28,2015-10-01,0,386347.314,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",1193166.374
28,2015-11-01,0,365251.64,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",1179837.953
28,2015-12-01,0,433949.869,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",1139547.132
28,2016-01-01,0,393964.865,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",1221732.489
28,2016-02-01,0,351923.219,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",1318908.5389999999
28,2016-03-01,0,393659.048,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",1317131.474
28,2016-04-01,0,476150.222,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",1279889.065
28,2016-05-01,0,449099.269,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",1253190.372
28,2016-06-01,0,391881.983,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",1256364.923
28,2016-07-01,0,438907.813,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",1225515.3599999999
28,2016-08-01,0,422400.576,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",1208193.16
28,2016-09-01,0,395056.534,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",1327303.662
28,2016-10-01,0,408058.25,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",1365470.767
28,2016-11-01,0,405078.376,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",1365334.98
28,2016-12-01,0,514167.036,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",1292988.406
28,2017-01-01,0,446225.355,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",1312383.352
28,2017-02-01,0,404942.589,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",1391959.725
28,2017-03-01,0,441820.462,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",1408311.367
28,2017-04-01,0,465620.301,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",1416609.691
28,2017-05-01,0,484518.962,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",1177181.273
28,2017-06-01,0,458172.104,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
28,2017-07-01,0,473918.625,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
28,2017-08-01,0,245090.544,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
29,2015-03-01,0,131061.094,2015-03-01,0.0,0,"[1.0, 2.0, 3.0]",729510.719
29,2015-04-01,0,209046.937,2015-03-01,1.0,0,"[2.0, 3.0, 4.0]",824196.743
29,2015-05-01,0,243406.686,2015-03-01,2.0,0,"[3.0, 4.0, 5.0]",897259.1980000001
29,2015-06-01,0,277057.096,2015-03-01,3.0,0,"[4.0, 5.0, 6.0]",942301.1199999999
29,2015-07-01,0,303732.961,2015-03-01,4.0,0,"[5.0, 6.0, 7.0]",938798.0430000001
29,2015-08-01,0,316469.141,2015-03-01,5.0,0,"[6.0, 7.0, 8.0]",906548.9569999999
29,2015-09-01,0,322099.018,2015-03-01,6.0,0,"[7.0, 8.0, 9.0]",928666.071
29,2015-10-01,0,300229.884,2015-03-01,7.0,0,"[8.0, 9.0, 10.0]",935274.913
29,2015-11-01,0,284220.055,2015-03-01,8.0,0,"[9.0, 10.0, 11.0]",941770.187
29,2015-12-01,0,344216.132,2015-03-01,9.0,0,"[10.0, 11.0, 12.0]",917065.8600000001
29,2016-01-01,0,306838.726,2015-03-01,10.0,0,"[11.0, 12.0, 13.0]",1008623.716
29,2016-02-01,0,290715.329,2015-03-01,11.0,1,"[12.0, 13.0, 14.0]",1082473.454
29,2016-03-01,0,319511.805,2015-03-01,12.0,1,"[13.0, 14.0, 15.0]",1089263.188
29,2016-04-01,0,398396.582,2015-03-01,13.0,1,"[14.0, 15.0, 16.0]",1048075.0499999999
29,2016-05-01,0,364565.067,2015-03-01,14.0,1,"[15.0, 16.0, 17.0]",1039624.377
29,2016-06-01,0,326301.539,2015-03-01,15.0,1,"[16.0, 17.0, 18.0]",1054413.442
29,2016-07-01,0,357208.444,2015-03-01,16.0,1,"[17.0, 18.0, 19.0]",1045699.3679999999
29,2016-08-01,0,356114.394,2015-03-01,17.0,1,"[18.0, 19.0, 20.0]",1026612.0839999999
29,2016-09-01,0,341090.604,2015-03-01,18.0,1,"[19.0, 20.0, 21.0]",1120800.0320000001
29,2016-10-01,0,348494.37,2015-03-01,19.0,1,"[20.0, 21.0, 22.0]",1151260.614
29,2016-11-01,0,337027.11,2015-03-01,20.0,1,"[21.0, 22.0, 23.0]",1154367.693
29,2016-12-01,0,435278.552,2015-03-01,21.0,1,"[22.0, 23.0, 24.0]",1087572.801
29,2017-01-01,0,378954.952,2015-03-01,22.0,1,"[23.0, 24.0, 25.0]",1081860.26
29,2017-02-01,0,340134.189,2015-03-01,23.0,1,"[24.0, 25.0, 26.0]",1134445.453
29,2017-03-01,0,368483.66,2015-03-01,24.0,1,"[25.0, 26.0, 27.0]",1126179.989
29,2017-04-01,0,373242.411,2015-03-01,25.0,1,"[26.0, 27.0, 28.0]",1149380.9479999999
29,2017-05-01,0,392719.382,2015-03-01,26.0,1,"[27.0, 28.0, 29.0]",956541.576
29,2017-06-01,0,360218.196,2015-03-01,27.0,1,"[28.0, 29.0, 30.0]",
29,2017-07-01,0,396443.37,2015-03-01,28.0,1,"[29.0, 30.0, 31.0]",
29,2017-08-01,0,199880.01,2015-03-01,29.0,1,"[30.0, 31.0, 32.0]",
30,2013-01-01,0,70853.132,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",228382.10599999997
30,2013-02-01,0,67181.423,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",250430.85199999998
30,2013-03-01,0,80530.34,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",261872.65399999998
30,2013-04-01,0,80670.343,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",207349.509
30,2013-05-01,0,89230.169,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",224044.567
30,2013-06-01,0,91972.142,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",226213.02
30,2013-07-01,0,26147.198,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",292995.745
30,2013-08-01,0,105925.227,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",279741.823
30,2013-09-01,0,94140.595,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",311222.487
30,2013-10-01,0,92929.923,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",352092.0753
30,2013-11-01,0,92671.305,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",349984.7905
30,2013-12-01,0,125621.259,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",347449.5452
30,2014-01-01,0,133799.5113,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",298285.3371
30,2014-02-01,0,90564.0202,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",309501.345
30,2014-03-01,0,123086.0137,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",287591.0913
30,2014-04-01,0,84635.3032,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",345353.01410000003
30,2014-05-01,0,101780.0281,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",347055.79
30,2014-06-01,0,101175.76,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",381656.581
30,2014-07-01,0,142397.226,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",375533.81799999997
30,2014-08-01,0,103482.804,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",410998.01099999994
30,2014-09-01,0,135776.551,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",452142.649
30,2014-10-01,0,136274.463,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",422290.918
30,2014-11-01,0,138946.997,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",385495.509
30,2014-12-01,0,176921.189,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",316247.11100000003
30,2015-01-01,0,106422.732,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",310155.162
30,2015-02-01,0,102151.588,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",332355.774
30,2015-03-01,0,107672.791,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",373020.471
30,2015-04-01,0,100330.783,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",426087.825
30,2015-05-01,0,124352.2,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",457088.409
30,2015-06-01,0,148337.488,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",467785.662
30,2015-07-01,0,153398.137,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",467645.358
30,2015-08-01,0,155352.784,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",457525.14400000003
30,2015-09-01,0,159034.741,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",486773.92500000005
30,2015-10-01,0,153257.833,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",488232.84400000004
30,2015-11-01,0,145232.57,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",491829.0
30,2015-12-01,0,188283.522,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",461620.58900000004
30,2016-01-01,0,154716.752,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",503944.283
30,2016-02-01,0,148828.726,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",519307.07000000007
30,2016-03-01,0,158075.111,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",511202.17300000007
30,2016-04-01,0,197040.446,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",471764.44
30,2016-05-01,0,164191.513,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",466458.51900000003
30,2016-06-01,0,149970.214,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",466959.778
30,2016-07-01,0,157602.713,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",461712.86100000003
30,2016-08-01,0,158885.592,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",458607.25599999994
30,2016-09-01,0,150471.473,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",505353.19
30,2016-10-01,0,152355.796,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",521268.23
30,2016-11-01,0,155779.987,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",503154.78500000003
30,2016-12-01,0,197217.407,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",476742.22000000003
30,2017-01-01,0,168270.836,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",433532.99
30,2017-02-01,0,137666.542,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",509806.76099999994
30,2017-03-01,0,170804.842,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",523131.556
30,2017-04-01,0,125061.606,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",605028.7459999999
30,2017-05-01,0,213940.313,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",490473.703
30,2017-06-01,0,184129.637,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
30,2017-07-01,0,206958.796,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
30,2017-08-01,0,99385.27,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
31,2013-01-01,0,162290.092,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",527746.434
31,2013-02-01,0,155941.146,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",565837.921
31,2013-03-01,0,190954.822,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",575113.863
31,2013-04-01,0,180850.466,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",587242.667
31,2013-05-01,0,194032.633,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",605229.863
31,2013-06-01,0,200230.764,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",601982.409
31,2013-07-01,0,192979.27,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",605060.96
31,2013-08-01,0,212019.829,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",600176.182
31,2013-09-01,0,196983.31,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",704734.8759999999
31,2013-10-01,0,196057.821,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",806157.9655
31,2013-11-01,0,207135.051,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",814115.4709
31,2013-12-01,0,301542.004,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",860902.7633
31,2014-01-01,0,297480.9105,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",785644.3224
31,2014-02-01,0,215092.5564,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",807444.2108
31,2014-03-01,0,348329.2964,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",692616.8153
31,2014-04-01,0,222222.4696,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",797643.7327
31,2014-05-01,0,236892.4448,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",809109.6499
31,2014-06-01,0,233501.9009,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",882999.7919999999
31,2014-07-01,0,327249.387,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",874368.087
31,2014-08-01,0,248358.362,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",963792.928
31,2014-09-01,0,307392.043,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",1138308.832
31,2014-10-01,0,318617.682,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",1082811.991
31,2014-11-01,0,337783.203,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",989947.293
31,2014-12-01,0,481907.947,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",777769.866
31,2015-01-01,0,263120.841,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",761283.8420000001
31,2015-02-01,0,244918.505,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",836142.469
31,2015-03-01,0,269730.52,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",924467.05
31,2015-04-01,0,246634.817,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",1055510.405
31,2015-05-01,0,319777.132,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",1130942.5860000001
31,2015-06-01,0,358055.101,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",1146118.6
31,2015-07-01,0,377678.172,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",1155017.2540000002
31,2015-08-01,0,395209.313,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",1130627.234
31,2015-09-01,0,373231.115,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",1273550.892
31,2015-10-01,0,386576.826,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",1278505.924
31,2015-11-01,0,370819.293,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",1248869.6230000001
31,2015-12-01,0,516154.773,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",1103584.602
31,2016-01-01,0,391531.858,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",1103068.204
31,2016-02-01,0,341182.992,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",1165099.7040000001
31,2016-03-01,0,370869.752,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",1155807.281
31,2016-04-01,0,391015.46,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",1151732.733
31,2016-05-01,0,403214.492,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",1122246.257
31,2016-06-01,0,361577.329,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",1115717.446
31,2016-07-01,0,386940.912,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",1110030.284
31,2016-08-01,0,373728.016,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",1092767.9239999999
31,2016-09-01,0,355048.518,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",1265097.506
31,2016-10-01,0,381253.75,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",1281439.797
31,2016-11-01,0,356465.656,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",1266229.013
31,2016-12-01,0,527378.1,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",1131999.2829999998
31,2017-01-01,0,397596.041,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",1131557.237
31,2017-02-01,0,341254.872,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",1214420.972
31,2017-03-01,0,393148.37,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",1217527.838
31,2017-04-01,0,397153.995,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",1267639.049
31,2017-05-01,0,424118.607,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",1065597.164
31,2017-06-01,0,396255.236,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
31,2017-07-01,0,447265.206,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
31,2017-08-01,0,222076.722,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
32,2013-01-01,0,68018.754,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",228617.389
32,2013-02-01,0,70073.946,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",244051.202
32,2013-03-01,0,82573.283,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",245093.739
32,2013-04-01,0,75970.16,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",247685.36500000002
32,2013-05-01,0,85507.759,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",251741.631
32,2013-06-01,0,83615.82,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",247796.69199999998
32,2013-07-01,0,78561.786,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",244003.859
32,2013-08-01,0,89564.025,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",232370.72599999997
32,2013-09-01,0,79670.881,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",249573.055
32,2013-10-01,0,74768.953,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",268992.5568
32,2013-11-01,0,77930.892,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",263901.982
32,2013-12-01,0,96873.21,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",275696.4889
32,2014-01-01,0,94188.4548,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",259301.8363
32,2014-02-01,0,72840.3172,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",270827.09880000004
32,2014-03-01,0,108667.7169,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",237246.9046
32,2014-04-01,0,77793.8022,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",257169.0963
32,2014-05-01,0,84365.5797,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",254710.2046
32,2014-06-01,0,75087.5227,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",295450.9629
32,2014-07-01,0,97715.9939,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",295720.56519999995
32,2014-08-01,0,81906.688,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",316571.4642
32,2014-09-01,0,115828.281,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",333014.70019999996
32,2014-10-01,0,97985.5962,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",319594.875
32,2014-11-01,0,102757.587,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",305917.454
32,2014-12-01,0,132271.517,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",263336.571
32,2015-01-01,0,84565.771,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",262913.228
32,2015-02-01,0,89080.166,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",273234.054
32,2015-03-01,0,89690.634,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",289253.277
32,2015-04-01,0,84142.428,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",316148.91
32,2015-05-01,0,99400.992,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",330810.836
32,2015-06-01,0,105709.857,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",335502.544
32,2015-07-01,0,111038.061,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",332918.798
